5901100771,良佑藥局,台北市中山區撫順街6－2號1樓,臺北市,中山區,集英里,121.521567,25.063669
5901100799,立大藥局,台北市中山區吉林路144巷14號,臺北市,中山區,中原里,121.529578,25.055984
5901100959,武璋大藥局,台北市中山區伊通街97號之2,臺北市,中山區,中央里,121.534894,25.053175
5901101072,長青藥局,台北市中山區興安街55號1樓,臺北市,中山區,朱馥里,121.541887,25.056207
5901112600,匯安藥局,台北市內湖區內湖路1段703之1號,臺北市,內湖區,港富里,121.57742,25.079637
5901112682,富康東湖藥局,台北市內湖區東湖路119巷49弄16號,臺北市,內湖區,東湖里,121.617002,25.069879
5901112726,高昱藥局,台北市內湖區陽光街321巷26號2樓之15,臺北市,內湖區,湖元里,121.578613,25.072363
5901112762,樂活藥師藥局,台北市內湖區內湖路2段368號,臺北市,內湖區,內湖里,121.590978,25.082302
5901112780,樂康藥妝藥局,台北市內湖區文德路117號,臺北市,內湖區,紫陽里,121.584052,25.078704
5901112824,思恩藥局,台北市內湖區成功路4段61巷26號,臺北市,內湖區,清白里,121.593226,25.081206
5901112842,早安元氣藥局,台北市內湖區成功路4段53號1樓,臺北市,內湖區,紫星里,121.592084,25.081666
5901112860,展恩藥局,台北市內湖區民權東路6段136巷4號,臺北市,內湖區,湖元里,121.587698,25.068664
5901112879,壹零捌藥局,台北市內湖區成功路4段344號,臺北市,內湖區,秀湖里,121.599638,25.084879
5901112977,瑞光藥局,台北市內湖區瑞光路212號,臺北市,內湖區,港墘里,121.57627,25.075249
5901150600,環安藥局,台北市士林區大南路244號1樓,臺北市,士林區,後港里,121.520536,25.088601
5901150682,加赫藥局,台北市士林區文昌路76號,臺北市,士林區,福佳里,121.521215,25.096463
5901150762,麗森藥局,台北市士林區天母西路51號,臺北市,士林區,天玉里,121.526935,25.118543
5901150771,天母大和藥師藥局,台北市士林區德行東路189－1號1樓,臺北市,士林區,三玉里,121.531665,25.108967
5901150815,陽明藥局,台北市士林區菁山路10號1樓,臺北市,士林區,陽明里,121.546925,25.137986
5901151956,康鈺藥局,台北市士林區德行東路133號1樓,臺北市,士林區,三玉里,121.52921,25.108088
5901152024,今欣藥局,台北市士林區天母西路41巷9號1樓,臺北市,士林區,天玉里,121.527376,25.119313
5901152051,士新藥局,台北市士林區文昌路62號,臺北市,士林區,福佳里,121.521379,25.096049
5901152079,資生堂藥局,台北市士林區承德路4段40巷17號1Ｆ,臺北市,士林區,福華里,121.522022,25.081072
5901152122,社子全民藥局,台北市士林區延平北路5段120號,臺北市,士林區,福順里,121.510565,25.081694
5901152131,康華藥局,台北市士林區中山北路7段14巷2號2樓,臺北市,士林區,天山里,121.531073,25.118636
5901152186,詠恩藥局,台北市士林區延平北路5段316號1樓,臺北市,士林區,葫東里,121.509575,25.086193
5901152293,安泰藥師藥局,台北市士林區延平北路六段83號（實際使用：1、2樓）,臺北市,士林區,社子里,121.508666,25.088437
5901152453,家赫藥局,台北市士林區忠義街80號1樓,臺北市,士林區,聖山里,121.531717,25.106141
5901152471,得安藥局,台北市士林區文林路140號,臺北市,士林區,仁勇里,121.52666,25.088776
5901152604,達揚藥局,台北市士林區社正路36號1樓,臺北市,士林區,社子里,121.509901,25.088771
5901152640,仁大藥局,台北市士林區社子街13號1樓,臺北市,士林區,社新里,121.508333,25.08769
5901152659,和樹藥局,台北市士林區後港街45巷1號1樓,臺北市,士林區,前港里,121.522772,25.084438
5901152686,三光藥局,台北市士林區延平北路5段320號1樓,臺北市,士林區,葫東里,121.509549,25.086279
5901152720,博信藥局,台北市士林區延平北路6段61號,臺北市,士林區,社新里,121.508764,25.087878
5901152739,芳圓藥局,台北市士林區社子街26－1號,臺北市,士林區,社新里,121.507966,25.087495
5901152748,柏雅大藥局,台北市士林區德行西路64號,臺北市,士林區,德行里,121.522685,25.105058
5901152793,信光藥局,台北市士林區文昌路68號,臺北市,士林區,福佳里,121.521358,25.096194
5901152837,文昌大藥局,台北市士林區文昌路72號,臺北市,士林區,福佳里,121.521265,25.096341
5901152873,幸福藥局,台北市士林區德行東路109巷8號,臺北市,士林區,蘭雅里,121.528394,25.108121
5901152882,天爵藥局,台北市士林區中山北路6段450巷1號,臺北市,士林區,天祿里,121.527639,25.114247
5901152971,石川藥師藥局,台北市士林區忠義街70號,臺北市,士林區,聖山里,121.53142,25.105944
5901153058,誼安藥局,台北市士林區通河街42號,臺北市,士林區,明勝里,121.521469,25.080442
5901153101,聖賢藥局,台北市士林區士商路58號,臺北市,士林區,後港里,121.520033,25.090564
5901153110,美麗田藥局,台北市士林區通河街78號,臺北市,士林區,明勝里,121.520436,25.080901
5901153245,大東健保藥局,臺北市士林區大東路86－4號,臺北市,士林區,仁勇里,121.525672,25.091314
5901153263,健揚藥局,台北市士林區延平北路5段251號,臺北市,士林區,葫蘆里,121.509683,25.084827
5901153272,光榮藥局,台北市士林區社中街118號,臺北市,士林區,社子里,121.510345,25.089901
5901153325,天母康甯健保藥局,台北市士林區克強路8號,臺北市,士林區,蘭興里,121.524532,25.108907
5901153405,社正藥局,台北市士林區社正路12號,臺北市,士林區,社子里,121.509278,25.088538
5901153432,大南春天生活藥局,台北市士林區大南路317、319號,臺北市,士林區,後港里,121.516579,25.090429
5901153487,和謙藥局,台北市士林區社中街362號,臺北市,士林區,永倫里,121.504051,25.092421
5901153496,躍獅忠誠藥局,台北市士林區忠義街70號,臺北市,士林區,聖山里,121.53142,25.105944
5901153503,祥新藥局,台北市士林區社子街65號,臺北市,士林區,社新里,121.506745,25.087513
5901153521,天母台安藥局,台北市士林區天母西路34號,臺北市,士林區,天壽里,121.526217,25.118348
5901153567,華齡春天生活藥局,台北市士林區華齡街36、38號,臺北市,士林區,前港里,121.519941,25.088494
5901153585,德行春天生活藥局,台北市士林區德行東路76號,臺北市,士林區,忠誠里,121.527464,25.107302
5901153610,家安健保藥局,台北市士林區德行東路109巷119號,臺北市,士林區,蘭雅里,121.528778,25.111562
5901153656,德行盛康藥局,台北市士林區德行東路206之1號,臺北市,士林區,聖山里,121.531987,25.108898
5901153665,康佑藥局,台北市士林區延平北路5段176號,臺北市,士林區,福順里,121.510287,25.082995
5901153674,愛佳藥局,台北市士林區承德路4段222之1號,臺北市,士林區,前港里,121.521473,25.088502
5901153683,安奕藥局,台北市士林區葫蘆街30巷12號,臺北市,士林區,富光里,121.509931,25.080338
5901153709,全予藥局,台北市士林區德行東路221號,臺北市,士林區,三玉里,121.532885,25.109385
5901153727,前港盛康藥局,台北市士林區前港街28號,臺北市,士林區,前港里,121.52205,25.084599
5901153745,藥本家藥局,台北市士林區中山北路7段14巷26號,臺北市,士林區,天山里,121.532774,25.118845
5901153781,文林生活健保藥局,,,,,121.523999,25.097788
5901153790,天母盛康藥局,台北市士林區天母東路8巷84號,臺北市,士林區,天福里,121.530433,25.114835
5901153807,中山盛康藥局,台北市士林區中山北路7段162號,臺北市,士林區,天山里,121.53271,25.124165
5901153816,士東台安藥局,台北市士林區士東路86之2號（實際使用：1樓）,臺北市,士林區,蘭雅里,121.528774,25.111825
5901153825,太和堂中西藥局,台北市士林區大東路74號（實際使用：1樓）,臺北市,士林區,仁勇里,121.525679,25.090366
5901153852,躍獅芝山藥局,台北市士林區福華路154號（實際使用：1樓）,臺北市,士林區,德行里,121.522731,25.10357
5901153861,佩佩藥局,台北市士林區中山北路6段182號,臺北市,士林區,蘭雅里,121.525201,25.107587
5901153870,容育藥局,台北市士林區延平北路6段8號（實際使用：1樓）,臺北市,士林區,社子里,121.509271,25.087121
5901153889,新光維康藥局,台北市士林區基河路250之3號（實際使用：1樓）,臺北市,士林區,福德里,121.520806,25.091874
5901153898,文林生活健保藥局,台北市士林區文林路562號（實際使用：1樓）,臺北市,士林區,舊佳里,121.523999,25.097788
5901160044,石牌藥局,台北市北投區石牌路1段49號,臺北市,北投區,吉慶里,121.510583,25.113297
5901160053,天蓮藥局,台北市北投區石牌路1段166巷115號,臺北市,北投區,榮光里,121.515515,25.111918
5901160062,丸三大藥局,台北市北投區自強街105號,臺北市,北投區,榮光里,121.515267,25.110859
5901160099,進春藥局,台北市北投區明德路151號,臺北市,北投區,裕民里,121.520643,25.110863
5901160142,德昇藥局,台北市北投區裕民二路20號,臺北市,北投區,振華里,121.516957,25.116039
5901160197,川秀藥局,台北市北投區石牌路2段99巷9號1樓,臺北市,北投區,永明里,121.516637,25.117921
5901160222,新祥藥局,台北市北投區知行路208號－1,臺北市,北投區,關渡里,121.46682,25.119352
5901172197,得揚藥局,台北市信義區忠孝東路5段452號1樓,臺北市,信義區,廣居里,121.576322,25.04069
5901172213,華泰藥局,台北市信義區虎林街82巷5號,臺北市,信義區,四維里,121.576905,25.043348
5901172240,德康大藥局,台北市信義區松山路541巷21號,臺北市,信義區,松光里,121.578984,25.037942
5901172268,皇佳大藥局,台北市信義區松山路541巷19號,臺北市,信義區,松光里,121.578889,25.037927
5901172508,好康藥局,台北市信義區莊敬路414號,臺北市,信義區,三張里,121.566199,25.027157
5901172544,麗中藥局,台北市信義區福德街217號,臺北市,信義區,中坡里,121.58474,25.038409
5901172580,文興藥局,台北市信義區福德街245號,臺北市,信義區,中行里,121.585857,25.038739
5901172651,康杏藥局,台北市信義區福德街306號1樓,臺北市,信義區,中行里,121.58736,25.039306
5901172688,昆陽藥局,台北市信義區林口街230號,臺北市,信義區,大道里,121.581313,25.04248
5901172697,綠杏大藥局,台北市信義區吳興街241號,臺北市,信義區,三張里,121.563493,25.02745
5901184106,信康藥局,臺北市中正區南昌路1段143號,臺北市,中正區,南福里,121.518592,25.029532
5901184142,新三醫藥局,台北市中正區汀州路3段125號,臺北市,中正區,文盛里,121.530505,25.016401
5901184179,保德中華藥局,台北市中正區中華路2段159號,臺北市,中正區,廈安里,121.50425,25.031013
5901184213,71恩典藥局,台北市中正區信義路2段71號,臺北市,中正區,文祥里,121.52641,25.034659
5901184222,豐仁藥局,台北市中正區寧波西街161號,臺北市,中正區,龍興里,121.510947,25.027356
5901184240,立赫健保藥局,台北市中正區新生南路1段16之2號,臺北市,中正區,梅花里,121.532613,25.043226
5901184259,汀州健康人生藥局,台北市中正區汀州路3段211號,臺北市,中正區,水源里,121.533654,25.0142
5901193196,青年宏越藥局,台北市萬華區青年路44號,臺北市,萬華區,新和里,121.504164,25.025504
5901193221,正盛藥局,台北市萬華區中華路2段434－1號,臺北市,萬華區,新和里,121.5064,25.027077
5901193230,啟仁藥局,台北市萬華區環河南路2段177號,臺北市,萬華區,綠堤里,121.492039,25.032593
5901193249,光華藥局,台北市萬華區華西街19－5號,臺北市,萬華區,青山里,121.498545,25.038917
5901200070,裕康藥局,台北市文山區木柵路1段12號,臺北市,文山區,試院里,121.546206,24.986678
5901200105,建興藥局,台北市文山區木柵路2段81號1樓,臺北市,文山區,明興里,121.56097,24.988889
5901200114,健群藥局,台北市文山區景興路41號,臺北市,文山區,興福里,121.544838,24.997172
5901200123,瑞安藥局,台北市文山區溪口街69－1號1樓,臺北市,文山區,景慶里,121.539341,24.99512
5901200141,景美藥局,台北市文山區景文街125號,臺北市,文山區,景行里,121.541192,24.990331
5901200187,全銨藥局,台北市文山區木新路3段349號1樓,臺北市,文山區,樟新里,121.555821,24.980345
5902022801,裕康中西大藥局,高雄市鼓山區裕誠路1519號,高雄市,鼓山區,明誠里,120.295117,22.664792
5902022829,弘興藥局,高雄市鼓山區鼓山三路48－11號,高雄市,鼓山區,忠正里,120.275708,22.654681
5902022874,康爾喜藥局,高雄市鼓山區慶豐街50號,高雄市,鼓山區,裕豐里,120.293466,22.666473
5902022892,大有藥局,高雄市鼓山區文信路236號,高雄市,鼓山區,明誠里,120.300438,22.664706
5902022972,高雄藥局,高雄市鼓山區九如四路924號,高雄市,鼓山區,民強里,120.27929,22.654661
5902030063,紅心藥局,高雄市左營區崇德路255號,高雄市,左營區,新光里,120.30412,22.675352
5902030090,宏仁藥局,高雄市左營區左營大路390號,高雄市,左營區,中北里,120.293207,22.687017
5901172704,鴻濟藥局,台北市信義區永吉路326巷2號1樓,臺北市,信義區,五全里,121.575391,25.045069
5901172740,信桉藥局,台北市信義區莊敬路236號,臺北市,信義區,景新里,121.562088,25.029598
5901172786,安佑藥局,台北市信義區吳興街247號1樓,臺北市,信義區,三張里,121.56359,25.027331
5901172820,安心藥局,台北市信義區永吉路30巷148弄4之1號,臺北市,信義區,興雅里,121.568544,25.042658
5901172839,九州藥局,台北市信義區和平東路3段239號,臺北市,信義區,黎平里,121.554315,25.022936
5901172857,永吉藥局,台北市信義區永吉路213號,臺北市,信義區,五常里,121.573872,25.045715
5901172924,松仁藥局,台北市信義區松仁路233號,臺北市,信義區,三犁里,121.568769,25.026174
5901172933,喜樂藥局,台北市信義區松德路125號,臺北市,信義區,國業里,121.575287,25.037516
5901010058,安郁藥局,台北市松山區八德路3段12巷51弄16號1樓,臺北市,松山區,敦化里,121.551182,25.046086
5901010076,榮星藥局,台北市松山區南京東路4段133巷5弄1號,臺北市,松山區,東勢里,121.555235,25.052137
5901010085,安世藥局,台北市松山區南京東路4段133巷5弄9號,臺北市,松山區,東勢里,121.555562,25.05214
5901010094,明一藥局,台北市松山區南京東路5段59巷28弄25號1樓,臺北市,松山區,東光里,121.558168,25.052704
5901010165,傑安藥局,台北市松山區八德路2段437巷7弄8號1樓,臺北市,松山區,中正里,121.547337,25.049139
5901010174,仁弘藥局,台北市松山區民生東路3段113巷25弄6號1樓,臺北市,松山區,民有里,121.546586,25.059485
5901010192,益華藥局,台北市松山區民生東路5段138巷6號,臺北市,松山區,介壽里,121.561546,25.058274
5901010272,德靈藥局,台北市松山區富錦街548號,臺北市,松山區,新益里,121.566673,25.061775
5901010290,健全藥局,台北市松山區民權東路3段103巷20號,臺北市,松山區,民福里,121.544911,25.063269
5901010496,瑞昌大藥局,台北市松山區民權東路3段103巷10號,臺北市,松山區,民福里,121.544918,25.062984
5901010576,合生藥局,台北市松山區南京東路5段123巷45號1樓,臺北市,松山區,東光里,121.560748,25.053638
5901011662,上允藥局,台北市松山區民生東路5段78號,臺北市,松山區,介壽里,121.559049,25.058364
5901013095,康采藥局,台北市松山區南京東路5段291巷17－2號,臺北市,松山區,安平里,121.566253,25.052363
5901013120,誠康中西藥局,台北市松山區南京東路5段59巷31弄43號,臺北市,松山區,東光里,121.560723,25.053458
5901013139,慶昌藥局,台北市松山區延吉街29號,臺北市,松山區,吉仁里,121.553706,25.045949
5901013148,唯康藥局,台北市松山區八德路3段211號,臺北市,松山區,復勢里,121.556637,25.048196
5901013157,西松健康人生藥局,,,,,121.566247,25.052005
5901013175,台北長庚維康藥局,台北市松山區敦化北路199巷2弄1號,臺北市,松山區,中華里,121.550039,25.055737
5901013200,專品南京藥局,台北市松山區南京東路4段73號,臺北市,松山區,東勢里,121.553167,25.051846
5901013246,芝欣藥局,台北市松山區八德路3段148號,臺北市,松山區,復源里,121.554815,25.047992
5901013264,佑翔藥局,台北市松山區民生東路5段95號,臺北市,松山區,東榮里,121.55969,25.058805
5901013308,立赫敦北藥局,台北市松山區敦化北路222巷20號,臺北市,松山區,民有里,121.547743,25.059447
5901013326,富景藥局,台北市松山區三民路145號,臺北市,松山區,三民里,121.563097,25.060785
5901013344,健康活力藥師藥局,台北市松山區民生東路5段219號,臺北市,松山區,新東里,121.56693,25.05931
5901013362,啄木鳥藥局,台北市松山區八德路4段209號、211號（1、2層）,臺北市,松山區,吉祥里,121.563957,25.048937
5901013371,玖田藥局,台北市松山區八德路4段655號,臺北市,松山區,慈祐里,121.575529,25.050178
5901013380,澄馨藥局,台北市松山區三民路37號,臺北市,松山區,自強里,121.563524,25.055801
5901013399,一安正昇藥局,台北市松山區南京東路5段348號,臺北市,松山區,新聚里,121.569309,25.051077
5901013406,美優康藥局,台北市松山區民生東路4段117之1號,臺北市,松山區,精忠里,121.553314,25.058242
5901013433,杏一延吉藥局,臺北市松山區延吉街32號,臺北市,松山區,吉仁里,121.553504,25.046075
5901013442,松山八德藥局,臺北市松山區八德路2段400號,臺北市,松山區,中崙里,121.54657,25.048043
5901013451,新德大藥局,臺北市松山區饒河街204號,臺北市,松山區,慈祐里,121.577035,25.050743
5901013460,光點延新藥局,台北市松山區延壽街101號,臺北市,松山區,富泰里,121.56597,25.057162
5901013488,欣生藥局,臺北市松山區民生東路5段138巷1號,臺北市,松山區,三民里,121.561699,25.058532
5901013497,民生盛康藥局,臺北市松山區民生東路5段204號,臺北市,松山區,富泰里,121.56477,25.058258
5901013504,杏一台北長庚藥局,臺北市松山區敦化北路199巷2弄3號,臺北市,松山區,中華里,121.550038,25.055685
5901013513,立赫民生藥局,臺北市松山區民生東路4段68號,臺北市,松山區,精忠里,121.55223,25.057856
5901013522,大樹松山藥局,臺北市松山區民生東路5段107號,臺北市,松山區,東榮里,121.560139,25.058776
5901020296,百立藥局,台北市大安區和平東路3段228巷66號1樓,臺北市,大安區,芳和里,121.553407,25.020995
5901020303,宏恩藥局,台北市大安區大安路1段181號,臺北市,大安區,德安里,121.546113,25.036188
5901020376,靜園藥局,台北市大安區和平東路2段118巷57之1號,臺北市,大安區,龍淵里,121.542921,25.022541
5901020385,延吉大藥局,台北市大安區延吉街153號1樓,臺北市,大安區,正聲里,121.554791,25.040657
5901020465,杏友藥局,台北市大安區復興南路2段151巷25號,臺北市,大安區,龍雲里,121.544635,25.028469
5901020554,師大藥局,台北市大安區師大路99號1樓,臺北市,大安區,古風里,121.528509,25.02271
5901020563,施寶藥局,台北市大安區安東街50－5號1樓,臺北市,大安區,誠安里,121.54256,25.042768
5901020590,燕福藥局,台北市大安區羅斯福路3段283巷14弄14號之3,臺北市,大安區,大學里,121.532433,25.018166
5901020616,龍護大藥局,台北市大安區大安路1段224巷7號1Ｆ,臺北市,大安區,仁慈里,121.545445,25.034014
5901020634,新廣生藥局,台北市大安區仁愛路4段34號,臺北市,大安區,德安里,121.546722,25.03762
5901020652,寶德藥局,台北市大安區樂利路105號1Ｆ,臺北市,大安區,法治里,121.552389,25.025124
5901020661,泰佑藥局,台北市大安區安和路2段72號1Ｆ,臺北市,大安區,義安里,121.551733,25.030107
5901020670,杏安堂藥局,台北市大安區忠孝東路4段77巷30號1樓,臺北市,大安區,光武里,121.547142,25.042921
5901020689,四維藥局,台北市大安區復興南路2段151巷43號1樓,臺北市,大安區,龍雲里,121.545447,25.028455
5901020698,羅斯福藥局,台北市大安區羅斯福路3段283巷9弄3號,臺北市,大安區,大學里,121.531295,25.019031
5901020732,赫慶藥局,台北市大安區瑞安街208巷11弄5號1樓,臺北市,大安區,龍圖里,121.540809,25.02866
5901020787,吉成藥局,台北市大安區泰順街7號,臺北市,大安區,龍坡里,121.531585,25.025568
5901020858,順天堂藥局,台北市大安區龍泉街96號,臺北市,大安區,古風里,121.529203,25.022564
5901020876,大興藥局,台北市大安區通化街39巷50弄15號1樓,臺北市,大安區,通化里,121.555477,25.030555
5901020901,辰安藥局,台北市大安區大安路1段31巷28號,臺北市,大安區,光武里,121.547181,25.043848
5901021248,永誠藥局,台北市大安區忠孝東路4段216巷25之1號,臺北市,大安區,車層里,121.553063,25.039967
5901021346,正昌藥局,台北市大安區通化街38巷9號1樓,臺北市,大安區,通安里,121.553716,25.030983
5901021382,建如藥局,台北市大安區和平東路3段228巷11號1Ｆ,臺北市,大安區,黎孝里,121.554342,25.021742
5901021408,生百藥局,台北市大安區臨江街124號,臺北市,大安區,通安里,121.553878,25.030235
5901022521,台安藥局,台北市大安區和平東路2段353號1樓,臺北市,大安區,群賢里,121.546163,25.024869
5901022601,生光藥局,台北市大安區忠孝東路3段248巷2號,臺北市,大安區,義村里,121.541207,25.041353
5901022898,永康藥局,台北市大安區麗水街6之2號,臺北市,大安區,永康里,121.528995,25.032891
5901023073,世中欣藥局,台北市大安區永康街2巷8號,臺北市,大安區,永康里,121.529407,25.033154
5901023091,加豐藥局,台北市大安區忠孝東路3段216巷3弄1號1樓,臺北市,大安區,義村里,121.540265,25.041255
5901023153,崇光藥局,台北市大安區忠孝東路3段305號7樓之3,臺北市,大安區,誠安里,121.543542,25.041887
5901023215,大愛健康藥局,台北市大安區敦化南路2段63巷65號,臺北市,大安區,義安里,121.551984,25.031031
5901023304,麗樺藥師藥局,台北市大安區麗水街3號,臺北市,大安區,永康里,121.529038,25.032246
5901023313,安和藥局,台北市大安區安和路1段102巷3號,臺北市,大安區,敦安里,121.551941,25.034332
5901023331,佑安藥局,台北市大安區延吉街233巷9號,臺北市,大安區,光信里,121.55613,25.037083
5901023386,弘昇藥局,台北市大安區復興南路1段107巷32號,臺北市,大安區,光武里,121.545787,25.043494
5901023411,長虹藥局,台北市大安區忠孝東路4段216巷 63號,臺北市,大安區,車層里,121.553058,25.038204
5901023519,惠盈藥局,台北市大安區辛亥路2段171巷31號,臺北市,大安區,龍淵里,121.541193,25.022971
5901023523,聯合仁愛藥局,台北市大安區大安路1段157巷3號,臺北市,大安區,德安里,121.546319,25.037308
5901023591,一心藥局,台北市大安區和平東路3段238號,臺北市,大安區,黎孝里,121.554876,25.021906
5901023653,信安健康藥局,台北市大安區仁愛路4段122巷58號,臺北市,大安區,敦安里,121.550117,25.033923
5901023680,新富川藥局,台北市大安區大安路1段51巷4號,臺北市,大安區,光武里,121.546392,25.043029
5901023706,聖英藥局,台北市大安區仁愛路4段266巷15弄18號,臺北市,大安區,敦煌里,121.553997,25.036542
5901023724,元氣生活健保藥局,台北市大安區新生南路1段161巷10號,臺北市,大安區,民炤里,121.534662,25.034545
5901024212,中力信義藥局,台北市大安區信義路4段51號,臺北市,大安區,仁慈里,121.544997,25.033544
5901024221,安居藥局,台北市大安區安居街19號,臺北市,大安區,黎孝里,121.554935,25.020856
